"","sp_name","time","ca_cohort_sum","ca_ha","cum_ca","ca_percent","oak_rate","LL_Rates_cm","groundwater_class","cum_avg_percentage"
"1","SEI",26,10000,1,10000,100,"min","40 cm","intermediate",100
"2","SEI",31,10000,1,10000,100,"min","40 cm","intermediate",100
"3","SEI",36,10000,1,10000,100,"min","40 cm","intermediate",100
"4","SEI",41,10000,1,10000,100,"min","40 cm","intermediate",100
"5","SEI",46,10000,1,10000,100,"min","40 cm","intermediate",100
"6","SEI",51,10000,1,10000,100,"min","40 cm","intermediate",100
"7","SEI",56,10000,1,10000,100,"min","40 cm","intermediate",100
"8","SEI",61,10000,1,10000,100,"min","40 cm","intermediate",100
"9","SEI",66,10000,1,10000,100,"min","40 cm","intermediate",100
"10","SEI",71,10000,1,10000,100,"min","40 cm","intermediate",100
"11","SEI",76,10000,1,10000,100,"min","40 cm","intermediate",100
"12","SEI",81,10000,1,10000,100,"min","40 cm","intermediate",100
"13","SEI",86,10000,1,10000,100,"min","40 cm","intermediate",100
"14","SEI",91,10000,1,10000,100,"min","40 cm","intermediate",100
"15","SEI",96,10000,1,10000,100,"min","40 cm","intermediate",100
"16","SEI",101,10000,1,10000,100,"min","40 cm","intermediate",100
"17","SEI",106,9999.54010212137,0.999954010212137,9999.54010212137,100,"min","40 cm","intermediate",100
"18","SEI",111,9992.89244759691,0.999289244759691,10000,99.9289244759691,"min","40 cm","intermediate",99.9960513597761
"19","SEI",116,9928.74068525933,0.992874068525933,10000,99.2874068525933,"min","40 cm","intermediate",99.9587542804506
"20","SEI",121,9861.33418835789,0.986133418835789,10000,98.6133418835789,"min","40 cm","intermediate",99.8914836606071
"21","SEI",126,9777.19433607832,0.977719433607832,10000,97.7719433607832,"min","40 cm","intermediate",99.7905531701392
"22","SEI",131,9683.62553052637,0.968362553052637,10000,96.8362553052637,"min","40 cm","intermediate",99.656266903554
"23","SEI",136,9568.40986982624,0.956840986982624,10000,95.6840986982624,"min","40 cm","intermediate",99.4835639381065
"24","SEI",141,9438.92844553567,0.943892844553567,10000,94.3892844553567,"min","40 cm","intermediate",99.271302292992
"25","SEI",146,9294.99995498502,0.929499995498502,10000,92.9499995498502,"min","40 cm","intermediate",99.0184501832663
"26","SEI",151,9136.66826750309,0.913666826750309,10000,91.3666826750309,"min","40 cm","intermediate",98.7241514329496
"27","SEI",156,8964.201707848,0.8964201707848,10000,89.64201707848,"min","40 cm","intermediate",98.3877760864877
"28","SEI",161,8778.08663045023,0.877808663045022,10000,87.7808663045023,"min","40 cm","intermediate",98.0089578799882
"29","SEI",166,8579.01532859997,0.857901532859997,10000,85.7901532859997,"min","40 cm","intermediate",97.5876197905403
"30","SEI",171,8366.76649800692,0.836676649800692,10000,83.6676649800692,"min","40 cm","intermediate",97.123621296858
"31","SEI",176,8143.35579481709,0.814335579481709,10000,81.4335579481709,"min","40 cm","intermediate",96.6174902210939
"32","SEI",181,7911.3862048159,0.79113862048159,10000,79.113862048159,"min","40 cm","intermediate",96.0705018406897
"33","SEI",186,7670.87883316518,0.767087883316518,10000,76.7087883316518,"min","40 cm","intermediate",95.4837832495067
"34","SEI",191,7423.21395827233,0.742321395827233,10000,74.2321395827233,"min","40 cm","intermediate",94.858734906366
"35","SEI",196,7169.82206660155,0.716982206660155,10000,71.6982206660155,"min","40 cm","intermediate",94.1970059280703
"36","SEI",201,6911.01489746351,0.691101489746351,10000,69.1101489746351,"min","40 cm","intermediate",93.5001487904749
"37","SEI",206,6650.53131751045,0.665053131751045,10000,66.5053131751045,"min","40 cm","intermediate",92.7705586387081
"38","SEI",211,6388.62152657318,0.638862152657318,10000,63.8862152657318,"min","40 cm","intermediate",92.0104443394192
"39","SEI",216,6126.63471450559,0.612663471450559,10000,61.2663471450559,"min","40 cm","intermediate",91.2221341549484
"40","SEI",221,5865.84311339684,0.586584311339684,10000,58.6584311339684,"min","40 cm","intermediate",90.4080415794239
"41","SEI",226,5607.42661986285,0.560742661986285,10000,56.0742661986285,"min","40 cm","intermediate",89.5706324237947
"42","SEI",231,5352.46133148586,0.535246133148586,10000,53.5246133148586,"min","40 cm","intermediate",88.712393873582
"43","SEI",236,5101.91186491865,0.510191186491865,10000,51.0191186491865,"min","40 cm","intermediate",87.8358060776658
"44","SEI",241,4856.62718622838,0.485662718622838,10000,48.5662718622838,"min","40 cm","intermediate",86.9433166636798
